Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Nesshan,sedan,4,2004,"53,834 SAR",2009,"29,099 SAR",91784000mts,20.47,2WD,standard,Medina,-5,3,Red,individual,0
Nesshan,SEDAN,8,2006,"67,211 SAR",2010,"37,473 SAR",57000,12.56,4WD,standard,JED,5,1,White,individual,0
Huendae,sedan,4,2001,"50,729 SAR",2005,"31,112 SAR",28126,25.64,2WD,standard,Riyadh,-3,2,Gray,individual,0
Toyoda,suv,4,2003,"95,002 SAR",2008,"48,573 SAR",227015000mts,9.08,2WD,standard,Mecca,14,3,Red,individual,0
Fourd,SEDAN,4,2001,"85,225 SAR",2008,"38,255 SAR",139614,7.83,4WD,standard,Madinah,-3,1,Black,individual,1
Honta,SEDAN,4,2007,,2011,"58,716 SAR",140590,17.72,4WD,premium,JED,6,1,Red,individual,1
Shevy,crossover,4,1997,"78,735 SAR",2001,"39,717 SAR",75144000mts,10.9,2WD,standard,JED,-5,2,Gray,individual,0
Nesshan,SUV,6,2005,"82,367 SAR",2010,"40,475 SAR",58523,10.98,2WD,standard,Jeddah,11,2,White,individual,0
Toyoda,crossover,4,2004,,2009,"55,629 SAR",60236,12.75,4WD,standard,JED,3,2,Silver,individual,0
Huendae,crossover,4,1994,,1996,"54,026 SAR",82893000mts,12.28,2WD,premium,DMM,3,3,White,individual,0
Huendae,suv,8,2001,"76,094 SAR",2006,"37,392 SAR",40706,10.43,2WD,standard,DMM,5,1,Black,individual,0
JournalMotors,sedan,8,2001,,2008,"30,361 SAR",74083000mts,7.51,2WD,standard,Riyadh,7,2,White,individual,0
Toyoda,crossover,4,1996,,2000,"42,221 SAR",168996,16.68,2WD,standard,DMM,-5,3,Blue,individual,0
JournalMotors,sedan,4,2007,"79,981 SAR",2015,"20,515 SAR",139728,12.33,2WD,standard,Dhahran,8,3,Gray,individual,0
JournalMotors,suv,4,1994,,1996,"60,779 SAR",37165,4.1,2WD,standard,JED,11,2,Silver,individual,1
Huendae,SUV,4,2004,"80,752 SAR",2011,"44,514 SAR",110561,12.39,2WD,standard,Madinah,3,1,Silver,individual,1
Toyoda,crossover,6,2007,"98,720 SAR",2008,"81,535 SAR",46779000mts,9.53,4WD,standard,AdDhahran,5,2,Silver,individual,1
JournalMotors,crossover,4,2007,"95,978 SAR",2013,"41,030 SAR",123447000mts,4.79,2WD,standard,Dhahran,-5,2,Blue,individual,0
Honta,SUV,4,2004,,2010,"38,155 SAR",55697,10.29,2WD,standard,Madinah,-2,1,Silver,individual,0
Nesshan,sedan,6,1992,"50,937 SAR",1997,"29,202 SAR",93223,9.21,4WD,standard,Riyadh,-5,2,Silver,individual,1
Honta,SEDAN,4,1999,,2005,"44,704 SAR",120605,21.95,4WD,premium,Makkah,4,3,White,individual,1
Toyoda,suv,4,2004,"162,796 SAR",2010,"84,246 SAR",128470000mts,9.34,4WD,premium,Dammam,5,2,White,individual,0
Fourd,sedan,8,2002,"72,441 SAR",2006,"36,542 SAR",50173,6.44,2WD,standard,Jeddah,-3,2,Gray,individual,0
JournalMotors,SUV,4,2002,"130,395 SAR",2006,"62,488 SAR",156286,3.48,4WD,standard,Jeddah,4,2,Blue,company,0
Masda,crossover,8,1999,"58,511 SAR",2006,"26,264 SAR",286071,12.28,2WD,standard,Dhahran,4,1,Red,individual,0
Masda,crossover,4,2002,,2004,"57,112 SAR",13825,11.95,4WD,standard,Dammam,-2,2,Silver,individual,0
Huendae,SEDAN,4,1998,"57,364 SAR",2003,"31,007 SAR",34036,17.75,4WD,standard,Makkah,5,3,Red,individual,0
Huendae,suv,4,1998,,2003,"36,997 SAR",49339000mts,14.84,2WD,standard,Makkah,13,3,White,individual,1
Mercetes,suv,4,1997,,2004,"50,362 SAR",215764000mts,6.0,4WD,standard,RYD,-2,2,Blue,individual,1
Honta,crossover,4,2004,,2010,"33,576 SAR",123274000mts,17.23,2WD,standard,Riyadh,8,3,Black,individual,0
Masda,sedan,4,2006,"67,211 SAR",2009,"39,823 SAR",116900000mts,12.25,4WD,standard,AdDhahran,4,2,Gray,individual,0
Shevy,crossover,4,2002,"121,702 SAR",2009,"49,426 SAR",314856,10.1,2WD,premium,Dhahran,9,1,Black,individual,0
Shevy,sedan,4,2006,"78,413 SAR",2009,"44,248 SAR",67740,4.67,2WD,standard,AdDhahran,-3,2,Black,individual,0
Mercetes,suv,6,2005,"138,376 SAR",2008,"74,181 SAR",27353,5.03,4WD,standard,Makkah,4,4,White,individual,0
Huendae,suv,8,2002,,2007,"45,768 SAR",107296,6.67,4WD,standard,Dhahran,9,1,White,individual,0
Huendae,suv,6,2003,"79,168 SAR",2009,"41,563 SAR",72476,10.13,2WD,standard,Madinah,2,2,Red,company,0
Shevy,sedan,4,2007,,2013,"53,187 SAR",136074,6.15,2WD,premium,Jeddah,-5,1,Silver,individual,0
Toyoda,sedan,8,2005,"65,893 SAR",2009,"38,225 SAR",182387000mts,8.56,2WD,standard,Makkah,-5,2,Blue,individual,0
JournalMotors,suv,4,1997,,2002,"73,511 SAR",109850,7.73,4WD,premium,AdDhahran,9,1,White,individual,0
Nesshan,SUV,4,2007,,2009,"59,116 SAR",41168,13.41,2WD,standard,DMM,6,1,Gray,company,0
Fourd,sedan,8,2006,"78,413 SAR",2012,"33,521 SAR",43458000mts,6.8,2WD,standard,Madinah,8,3,Black,individual,0
Toyoda,suv,4,2004,"116,283 SAR",2008,"71,008 SAR",42325,10.44,4WD,standard,Dammam,-5,2,Gray,individual,0
Nesshan,crossover,4,2002,"74,511 SAR",2006,"43,851 SAR",166926,14.43,4WD,standard,JED,-3,3,Silver,individual,0
Wolksvagon,sedan,4,2004,"64,601 SAR",2012,"21,061 SAR",100428,13.02,2WD,standard,JED,5,3,Black,individual,1
Shevy,SUV,4,2005,,2011,"62,113 SAR",110505000mts,2.16,4WD,standard,Riyadh,6,1,Red,individual,1
JournalMotors,SEDAN,4,2008,,2012,"49,384 SAR",40641,10.46,4WD,standard,Madinah,4,3,Black,individual,0
Huendae,crossover,4,1998,"68,837 SAR",2006,"25,044 SAR",174783,15.22,4WD,standard,Dhahran,-3,3,Silver,individual,1
Wolksvagon,SUV,4,2006,,2014,"35,686 SAR",348996,6.08,4WD,standard,Dhahran,-5,2,Black,individual,0
Geep,sedan,4,2009,"99,855 SAR",2016,"42,688 SAR",135505000mts,6.41,4WD,standard,AdDhahran,7,1,White,company,0
Fourd,SEDAN,6,2002,"86,930 SAR",2004,"56,970 SAR",36637,5.6,4WD,standard,Madinah,8,2,Gray,individual,1
Shevy,SUV,6,2003,"186,204 SAR",2010,"71,641 SAR",360738,2.63,4WD,premium,Dammam,6,1,Silver,individual,0
Shevy,SUV,4,2003,,2006,"65,671 SAR",33187,6.97,2WD,standard,Dhahran,11,3,Black,individual,1
Shevy,sedan,6,2005,"76,875 SAR",2011,"32,781 SAR",66299,5.91,2WD,standard,Riyadh,4,4,White,individual,1
Mercetes,suv,8,2005,,2009,"58,169 SAR",40456,2.84,2WD,standard,Madinah,-3,2,Gray,individual,0
Toyoda,suv,4,2001,"91,313 SAR",2004,"69,306 SAR",58252000mts,8.64,2WD,standard,AdDhahran,2,2,Black,company,0
Toyoda,CROSSOVER,6,1999,"70,214 SAR",2003,"42,876 SAR",84635,11.72,2WD,standard,Jeddah,-3,2,Black,individual,0
Shevy,sedan,4,2007,"95,978 SAR",2011,"48,416 SAR",74921000mts,8.56,4WD,standard,Dhahran,7,2,Silver,individual,0
Honta,suv,4,2005,,2011,"38,918 SAR",122169000mts,13.72,2WD,standard,Dammam,11,3,Blue,individual,0
JournalMotors,suv,4,2004,"158,274 SAR",2009,"73,887 SAR",57519,7.03,2WD,premium,Dammam,12,1,Black,individual,1
Huendae,CROSSOVER,4,2004,"64,601 SAR",2009,"33,173 SAR",204939000mts,18.72,2WD,standard,Dhahran,8,2,White,individual,0
Huendae,crossover,8,2001,"60,875 SAR",2004,"37,967 SAR",36503,13.39,2WD,standard,AdDhahran,5,1,White,company,0
Huendae,SEDAN,4,2005,"65,893 SAR",2009,"42,433 SAR",85214,21.01,4WD,standard,Dammam,4,1,Gray,company,1
JournalMotors,SUV,4,2001,"178,974 SAR",2006,"88,413 SAR",98577000mts,8.54,4WD,premium,Dammam,2,3,Gray,individual,0
Wolksvagon,sedan,8,1991,"49,939 SAR",1995,"30,495 SAR",37301000mts,7.45,2WD,standard,AdDhahran,6,2,Blue,individual,0
Toyoda,crossover,8,2008,,2015,"52,109 SAR",77988,6.8,4WD,standard,Dammam,-3,2,Silver,company,0
Huendae,sedan,4,1998,,2001,"36,440 SAR",31278,19.74,2WD,standard,Dhahran,3,3,Silver,individual,0
JournalMotors,CROSSOVER,4,2002,"86,930 SAR",2005,"54,368 SAR",59740,6.2,2WD,standard,Makkah,3,4,White,individual,1
Huendae,crossover,8,2005,,2011,"37,361 SAR",143743,10.15,4WD,standard,RYD,6,1,Blue,individual,0
Huendae,CROSSOVER,6,2003,,2006,"37,526 SAR",27077,11.95,2WD,standard,Jeddah,-2,4,Silver,individual,0
Masda,crossover,6,2000,"59,681 SAR",2007,"28,199 SAR",130454000mts,8.41,2WD,standard,Dammam,5,2,Red,company,0
Huendae,suv,8,2004,"80,752 SAR",2005,"67,831 SAR",11509,6.87,2WD,standard,AdDhahran,2,2,Gray,company,0
Toyoda,suv,4,1997,"84,359 SAR",2003,"45,838 SAR",55052,13.01,2WD,standard,Mecca,8,1,Gray,individual,1
Shevy,suv,6,1999,"102,395 SAR",2003,"54,235 SAR",85384000mts,6.46,2WD,standard,Medina,6,3,Black,individual,1
Wolksvagon,sedan,4,2002,"62,093 SAR",2006,"43,794 SAR",38063,15.03,2WD,standard,Madinah,9,3,Blue,individual,1
Shevy,suv,8,2001,"149,145 SAR",2003,"93,088 SAR",23070,3.52,2WD,premium,Dhahran,-3,3,Silver,individual,0
Fourd,sedan,6,2000,"69,628 SAR",2006,"31,419 SAR",299218,7.26,2WD,standard,RYD,-3,1,Gray,individual,0
Toyoda,sedan,4,1996,"66,164 SAR",2002,"39,547 SAR",36568,22.21,4WD,standard,Dammam,-2,2,Red,individual,1
Wolksvagon,SEDAN,8,1993,"51,956 SAR",2002,"16,132 SAR",193200,9.46,2WD,standard,Riyadh,10,2,White,company,0
JournalMotors,suv,4,2000,"104,443 SAR",2007,"42,416 SAR",320127000mts,6.12,2WD,standard,Madinah,5,2,Gray,individual,0
Huendae,crossover,4,1994,,2000,"46,274 SAR",116331000mts,15.72,4WD,premium,Riyadh,4,3,Red,company,0
Nesshan,sedan,6,1996,"55,136 SAR",2004,"18,149 SAR",332731,17.5,4WD,standard,Dammam,1,2,Silver,individual,0
Fourd,crossover,6,2001,,2005,"40,842 SAR",30969,3.3,2WD,standard,Medina,-2,4,Silver,individual,0
Shevy,CROSSOVER,6,2004,"90,442 SAR",2010,"40,811 SAR",237110,6.03,2WD,standard,AdDhahran,3,2,Gray,individual,0
Nesshan,sedan,4,2004,"53,834 SAR",2009,"32,332 SAR",79681,15.14,2WD,standard,Jeddah,2,2,Black,company,0
Nesshan,SEDAN,4,2004,"64,601 SAR",2007,"44,210 SAR",106597000mts,16.29,4WD,standard,Jeddah,4,2,White,individual,1
Nesshan,crossover,4,1999,"58,511 SAR",2007,"18,246 SAR",147674,17.25,2WD,standard,DMM,5,1,Black,individual,0
JournalMotors,suv,4,2003,"110,836 SAR",2010,"52,647 SAR",59801,5.88,2WD,standard,Jeddah,-5,1,Blue,individual,0
Fourd,sedan,6,2000,"69,628 SAR",2009,"17,859 SAR",80773,3.05,2WD,standard,AdDhahran,8,3,Black,individual,0
Honta,crossover,4,1997,"67,487 SAR",1999,"53,772 SAR",18756,15.17,4WD,standard,RYD,4,3,Silver,company,1
JournalMotors,CROSSOVER,8,2004,"90,442 SAR",2008,"45,623 SAR",41296000mts,2.42,2WD,standard,JED,-2,3,White,individual,0
Masda,SEDAN,4,2006,,2010,"32,633 SAR",167935000mts,21.17,2WD,standard,Dhahran,7,2,White,company,0
Huendae,SEDAN,4,1992,"50,937 SAR",1997,"30,592 SAR",94287,18.71,4WD,standard,Medina,1,2,Gray,individual,0
Toyoda,suv,8,2005,"166,052 SAR",2012,"95,479 SAR",129314,6.9,4WD,premium,Dhahran,3,3,Red,individual,0
Fourd,sedan,4,2002,,2008,"32,516 SAR",145552,6.77,2WD,standard,Riyadh,12,2,White,individual,1
Masda,suv,4,2001,"76,094 SAR",2005,"40,304 SAR",182022000mts,7.57,2WD,standard,Medina,6,2,Blue,individual,0
Toyoda,SUV,6,1993,"77,935 SAR",1994,"61,303 SAR",33086000mts,8.81,2WD,standard,Madinah,10,1,Red,individual,0
Huendae,sedan,6,1994,"52,995 SAR",1999,"28,574 SAR",157860,18.57,4WD,standard,Riyadh,5,1,Gray,individual,1
Masda,sedan,8,2003,"63,334 SAR",2006,"46,084 SAR",62592,13.05,4WD,standard,Dhahran,3,2,Silver,company,1
Masda,SEDAN,4,2008,"58,272 SAR",2015,"26,156 SAR",273313000mts,11.77,2WD,standard,Medina,8,1,White,individual,0
JournalMotors,sedan,4,2006,,2010,"41,533 SAR",82635,11.47,2WD,standard,JED,5,3,Blue,individual,1
Wolksvagon,sedan,4,1999,,2006,"39,869 SAR",281519,16.6,4WD,standard,Jeddah,10,2,Brown,individual,1
Fourd,sedan,4,2003,"124,136 SAR",2007,"59,489 SAR",127579,7.12,4WD,premium,JED,-2,2,Silver,individual,0
Fourd,SUV,4,1994,,1998,"51,981 SAR",41042,5.22,2WD,standard,Dammam,1,2,Black,individual,0
JournalMotors,crossover,4,2003,"124,136 SAR",2007,"62,620 SAR",34122000mts,6.54,2WD,premium,Jeddah,11,2,White,individual,0
Honta,suv,8,2005,"98,840 SAR",2011,"54,485 SAR",76638,7.7,4WD,standard,Dammam,2,1,White,individual,1
Honta,suv,4,1998,"71,705 SAR",2002,"44,421 SAR",92690000mts,11.32,2WD,standard,Jeddah,-2,3,Red,company,0
Huendae,sedan,6,2003,"73,890 SAR",2010,"36,484 SAR",331483,15.99,2WD,premium,Makkah,5,3,White,individual,0
Shevy,suv,4,2002,,2005,"64,383 SAR",16611,3.33,2WD,standard,Makkah,5,1,Gray,individual,1
Geep,sedan,4,2006,,2011,"34,775 SAR",243807000mts,4.01,2WD,standard,Jeddah,5,1,Red,individual,1
Shevy,SUV,4,2001,"127,838 SAR",2006,"53,994 SAR",105673,5.46,4WD,standard,Makkah,-5,4,Silver,individual,0
Nesshan,suv,8,2004,,2009,"37,603 SAR",235858,11.17,2WD,standard,Riyadh,11,4,White,individual,1
Fourd,suv,4,2001,"149,145 SAR",2004,"84,162 SAR",64664,7.66,2WD,premium,Jeddah,4,2,Black,individual,0
Fourd,suv,4,2005,"138,376 SAR",2008,"82,423 SAR",112085,4.88,4WD,standard,Madinah,2,2,Silver,individual,0
Fourd,SUV,4,2000,"125,332 SAR",2003,"82,512 SAR",63059,2.19,4WD,standard,Mecca,-5,3,Gray,individual,1
Nesshan,suv,4,2004,"80,752 SAR",2006,"52,921 SAR",79627,13.25,2WD,standard,Madinah,13,3,Gray,individual,0
Honta,crossover,6,2006,,2008,"71,403 SAR",19130,17.74,2WD,premium,Makkah,-2,2,Silver,individual,0
Honta,CROSSOVER,6,1997,"56,239 SAR",2001,"29,788 SAR",138749,12.78,2WD,standard,Dhahran,8,3,Red,company,0
Fourd,suv,4,2002,"108,662 SAR",2006,"60,905 SAR",50613,5.19,2WD,standard,Jeddah,1,2,White,individual,0
Fourd,crossover,6,2006,,2010,"63,288 SAR",73447000mts,2.23,4WD,standard,Madinah,-2,3,Gray,individual,0
Toyoda,SEDAN,4,2005,"79,072 SAR",2010,"52,013 SAR",105526000mts,23.02,4WD,standard,Jeddah,2,1,Black,individual,0
Shevy,suv,4,2006,,2012,"78,217 SAR",128085,3.75,2WD,premium,Dammam,3,2,White,individual,0
Nesshan,SEDAN,8,1996,"64,326 SAR",2001,"33,032 SAR",177606,15.92,2WD,premium,Makkah,-2,2,Blue,individual,0
Nesshan,suv,4,2002,"93,139 SAR",2008,"56,477 SAR",59523,17.21,4WD,standard,Dammam,-3,2,White,company,1
Wolksvagon,sedan,4,2005,,2012,"32,394 SAR",308352,10.56,2WD,standard,Makkah,9,3,Gray,individual,0
Wolksvagon,SEDAN,6,2002,,2005,"42,415 SAR",58678,8.02,2WD,standard,Jeddah,5,1,Black,company,0
JournalMotors,suv,4,1995,,2002,"38,418 SAR",274293,5.66,2WD,standard,AdDhahran,10,3,Silver,individual,0
Nesshan,crossover,4,2001,"73,050 SAR",2002,"49,841 SAR",43161,9.47,4WD,standard,Madinah,8,4,Gray,individual,0
Nesshan,CROSSOVER,8,2000,"59,681 SAR",2006,"32,899 SAR",116294000mts,10.45,2WD,standard,Mecca,3,1,Gray,company,1
Huendae,suv,4,1999,,1999,"54,740 SAR",838000mts,15.47,2WD,standard,Makkah,6,3,Gray,individual,0
Honta,CROSSOVER,6,2002,"62,093 SAR",2011,"17,559 SAR",357039,10.7,2WD,standard,Dhahran,9,3,Blue,individual,1
Nesshan,SEDAN,8,2004,"75,368 SAR",2007,"47,007 SAR",67690,13.63,2WD,premium,Makkah,4,2,Red,individual,0
JournalMotors,suv,4,2006,"117,620 SAR",2010,"65,761 SAR",176541000mts,4.69,2WD,standard,DMM,3,1,Silver,individual,1
Huendae,suv,6,1997,,1997,"57,397 SAR",845,11.24,4WD,standard,DMM,10,2,Gray,company,0
Shevy,sedan,4,1996,,2002,"36,665 SAR",97361,5.03,4WD,standard,Dammam,-2,3,Black,individual,0
Shevy,suv,4,1998,"100,387 SAR",2002,"50,640 SAR",65507000mts,3.07,2WD,standard,RYD,11,3,Black,individual,0
JournalMotors,suv,4,1996,"96,489 SAR",1999,"54,312 SAR",118577000mts,6.32,2WD,standard,Riyadh,4,3,White,individual,1
Fourd,CROSSOVER,8,2004,"126,619 SAR",2005,"101,041 SAR",24079000mts,2.87,2WD,premium,Riyadh,2,1,Gray,individual,1
Shevy,suv,4,1994,,2002,"23,728 SAR",69613000mts,8.21,2WD,standard,DMM,9,4,Black,individual,1
Masda,suv,6,2007,,2010,"50,774 SAR",125714000mts,8.33,2WD,standard,Dammam,7,3,Gray,individual,0
Honta,sedan,6,2001,"71,021 SAR",2003,"53,758 SAR",91878,20.96,2WD,premium,Dhahran,-5,1,Gray,individual,1
Fourd,suv,4,2004,"135,663 SAR",2009,"57,299 SAR",220918,8.09,4WD,standard,Jeddah,12,2,Silver,individual,0
JournalMotors,suv,4,1994,"129,839 SAR",1999,"54,551 SAR",263459,7.64,2WD,premium,Dammam,10,2,Blue,individual,1
Huendae,suv,4,2003,,2007,"64,886 SAR",68453,13.1,2WD,premium,Medina,7,1,Red,individual,1
Nesshan,SEDAN,6,2004,"53,834 SAR",2010,"27,910 SAR",215184000mts,23.46,2WD,standard,Riyadh,-5,1,Silver,company,1
Shevy,SUV,8,1999,,2001,"107,368 SAR",24924,2.59,4WD,premium,Madinah,9,1,Blue,individual,0
Huendae,SUV,6,2001,"91,313 SAR",2004,"63,279 SAR",55902000mts,8.36,4WD,standard,Madinah,3,3,Black,individual,0
JournalMotors,suv,4,2002,"130,395 SAR",2006,"73,086 SAR",44826,8.5,4WD,standard,Riyadh,-2,3,Gray,individual,0
Toyoda,suv,4,2006,,2011,"72,165 SAR",244191,9.56,2WD,premium,Dammam,-5,2,White,individual,0
Masda,CROSSOVER,4,1995,,2002,"22,986 SAR",373667,11.99,2WD,standard,Madinah,4,2,White,company,0
Nesshan,SUV,4,2004,,2006,"52,921 SAR",75267,13.61,2WD,standard,AdDhahran,-3,1,Blue,company,0
Honta,sedan,4,1994,"44,163 SAR",2000,"25,504 SAR",109066,18.78,2WD,standard,Medina,3,1,Gray,individual,0
Shevy,crossover,4,1998,"80,310 SAR",2002,"40,512 SAR",55178,8.68,2WD,standard,Riyadh,10,1,Silver,individual,0
Honta,sedan,4,2002,"62,093 SAR",2005,"47,333 SAR",48887000mts,19.99,4WD,standard,Dhahran,2,2,White,individual,0
Huendae,SUV,6,1998,,2001,"47,206 SAR",108019,8.04,2WD,standard,Makkah,-5,3,Blue,individual,0
Shevy,suv,4,1994,,1997,"58,149 SAR",68270,5.42,2WD,standard,Dhahran,1,1,Black,individual,0
Shevy,sedan,4,1999,,2005,"30,641 SAR",121917000mts,5.56,2WD,standard,Makkah,7,2,White,individual,1
Geep,suv,8,1998,,2003,"44,632 SAR",42822,2.67,2WD,standard,AdDhahran,-5,2,Black,company,0
Toyoda,SUV,8,2006,"120,980 SAR",2014,"39,442 SAR",73941,9.71,4WD,standard,Dhahran,8,1,Gray,individual,1
Wolksvagon,suv,4,2004,,2008,"62,131 SAR",89666,8.61,2WD,standard,Riyadh,-3,1,Red,individual,1
Honta,sedan,4,2004,"64,601 SAR",2010,"37,307 SAR",122393,29.45,4WD,standard,DMM,3,2,Gray,company,0
Huendae,crossover,4,2002,"62,093 SAR",2003,"60,242 SAR",21546,17.02,2WD,standard,Riyadh,3,2,Red,individual,1
Honta,suv,4,2004,"80,752 SAR",2006,"61,277 SAR",26593,16.64,2WD,standard,Makkah,6,2,Red,company,0
Nesshan,SUV,8,2003,"110,836 SAR",2006,"69,128 SAR",22364,6.85,2WD,premium,Dhahran,6,2,Silver,individual,0
Huendae,CROSSOVER,4,2003,,2008,"36,136 SAR",249964000mts,19.58,2WD,standard,JED,-2,1,Black,individual,0
JournalMotors,suv,4,2004,"158,274 SAR",2006,"98,786 SAR",18440,3.03,2WD,premium,AdDhahran,9,2,White,individual,0
Honta,SUV,4,2007,"143,967 SAR",2012,"77,625 SAR",206331,15.14,4WD,premium,Madinah,-2,2,Gray,company,1
Toyoda,SEDAN,4,2002,"62,093 SAR",2007,"35,089 SAR",59705,12.7,2WD,standard,Makkah,-2,2,Black,individual,1
Shevy,sedan,4,2004,,2007,"44,656 SAR",58249,7.35,2WD,standard,Madinah,10,2,Gray,individual,1
Honta,crossover,4,2008,"83,912 SAR",2012,"54,036 SAR",40691,17.49,4WD,standard,Dhahran,8,1,Gray,individual,1
Shevy,SUV,4,2004,,2004,"83,514 SAR",1183,5.17,4WD,standard,Riyadh,5,1,Blue,individual,0
Honta,suv,4,2006,"117,620 SAR",2011,"60,688 SAR",39681,13.86,2WD,premium,Jeddah,8,2,White,company,1
Honta,sedan,4,1991,"41,616 SAR",1995,"25,781 SAR",40090,10.94,2WD,standard,Madinah,3,2,Gray,individual,0
Huendae,suv,4,2005,"82,367 SAR",2011,"38,821 SAR",253603000mts,8.05,2WD,standard,RYD,8,2,Red,individual,1
Huendae,SEDAN,4,2000,,2005,"31,363 SAR",104155,16.28,2WD,standard,Dhahran,3,2,White,individual,1
Huendae,crossover,6,2000,"59,681 SAR",2006,"28,199 SAR",127029,14.87,2WD,standard,Dammam,5,2,White,company,0
Fourd,sedan,6,2000,,2005,"34,310 SAR",186873000mts,5.96,2WD,standard,Madinah,-2,1,Brown,company,1
Shevy,suv,4,1998,,2003,"44,632 SAR",54671,6.34,2WD,standard,Madinah,10,3,Red,company,0
Nesshan,suv,4,1998,"120,465 SAR",2004,"56,919 SAR",113485,12.54,4WD,premium,Madinah,-5,2,Silver,individual,0
Fourd,sedan,8,1996,"90,056 SAR",1999,"48,277 SAR",124256,6.77,2WD,premium,AdDhahran,-2,2,Red,company,0
Toyoda,crossover,4,1996,"66,164 SAR",2002,"34,239 SAR",118393,14.52,2WD,standard,AdDhahran,6,3,Brown,individual,0
BeEmW,sedan,4,2002,"72,441 SAR",2006,"36,542 SAR",76774,6.48,2WD,standard,AdDhahran,7,2,Black,individual,0
Masda,sedan,4,2001,"50,729 SAR",2005,"29,556 SAR",194934,15.5,2WD,standard,Jeddah,-2,2,Red,individual,0
Toyoda,sedan,4,1991,,1996,"49,668 SAR",46638000mts,15.77,4WD,premium,Dhahran,6,2,White,company,0
JournalMotors,suv,4,2002,"108,662 SAR",2003,"67,078 SAR",40310,4.95,2WD,standard,Riyadh,12,4,Silver,company,0
Masda,sedan,4,1998,"47,803 SAR",2003,"24,547 SAR",28454,15.53,2WD,standard,Jeddah,13,4,Black,individual,0
Masda,sedan,8,2009,"83,213 SAR",2012,"51,899 SAR",62801,13.75,2WD,premium,Dhahran,-2,1,Black,individual,0
Shevy,SUV,4,1994,,1999,"69,271 SAR",89933,2.96,4WD,premium,Dammam,-2,3,Silver,individual,0
Honta,sedan,4,2005,"54,911 SAR",2011,"28,539 SAR",115930000mts,22.64,2WD,standard,Dammam,-2,1,Red,individual,0
Honta,crossover,4,2006,"80,653 SAR",2014,"25,151 SAR",100008,17.84,4WD,standard,Mecca,7,2,White,individual,0
Masda,sedan,4,2000,"59,681 SAR",2005,"29,327 SAR",99983000mts,11.67,4WD,standard,Riyadh,-5,2,White,individual,0
Toyoda,SEDAN,4,1998,,2003,"37,048 SAR",118406,11.52,4WD,standard,JED,8,1,Black,individual,0
Toyoda,sedan,4,1998,"57,364 SAR",2002,"40,672 SAR",162568,17.44,2WD,standard,JED,2,2,White,individual,0
Fourd,SUV,4,1999,"102,395 SAR",2002,"57,637 SAR",133275,5.21,2WD,standard,Riyadh,-2,2,Black,individual,1
Toyoda,sedan,4,1997,"67,487 SAR",2004,"44,819 SAR",90915000mts,16.36,4WD,standard,Makkah,0,2,Gray,individual,1
Shevy,suv,6,2005,"115,313 SAR",2012,"49,296 SAR",132206000mts,5.14,2WD,standard,Jeddah,-3,1,Black,individual,0
JournalMotors,crossover,4,2004,,2008,"43,342 SAR",174961,9.37,2WD,standard,Riyadh,-2,1,White,individual,0
Toyoda,sedan,4,2003,"76,001 SAR",2007,"44,089 SAR",139120,13.05,4WD,standard,Madinah,9,1,Red,company,0
Toyoda,crossover,4,2000,"85,942 SAR",2005,"46,253 SAR",92500,14.24,4WD,standard,RYD,4,2,Silver,individual,0
JournalMotors,crossover,4,1997,"110,229 SAR",1997,"71,249 SAR",808000mts,5.7,2WD,premium,Mecca,4,2,Silver,individual,1
JournalMotors,CROSSOVER,4,2003,,2011,"23,880 SAR",78233,10.71,2WD,standard,Makkah,4,2,Red,individual,1
Huendae,CROSSOVER,6,2005,"79,072 SAR",2010,"42,741 SAR",96481000mts,15.84,4WD,standard,Jeddah,7,2,White,individual,0
Honta,sedan,4,2006,,2008,"42,501 SAR",48317,28.93,2WD,standard,Riyadh,-5,1,Blue,individual,0
Mercetes,crossover,8,1998,,2007,"19,569 SAR",344048,2.74,2WD,standard,Makkah,5,3,White,individual,0
JournalMotors,suv,8,1995,"94,597 SAR",1997,"59,042 SAR",47544000mts,4.09,2WD,standard,JED,6,2,Red,individual,0
Toyoda,crossover,4,2001,"87,660 SAR",2006,"51,896 SAR",114408,18.05,4WD,standard,Makkah,5,3,Gray,individual,0
Masda,suv,4,2003,,2008,"35,012 SAR",267383,12.98,2WD,standard,JED,6,3,Silver,individual,0
Wolksvagon,crossover,4,2002,"104,316 SAR",2007,"58,950 SAR",42544,10.49,2WD,premium,Makkah,-5,2,Silver,individual,1
Toyoda,SUV,8,2006,"100,817 SAR",2013,"57,969 SAR",127182,7.22,2WD,standard,Mecca,-2,2,Red,individual,0
JournalMotors,suv,6,1999,,2007,"29,182 SAR",154035,2.59,2WD,standard,RYD,1,3,Silver,individual,0
Nesshan,sedan,4,1992,,1996,"27,335 SAR",36229000mts,15.94,2WD,standard,JED,5,2,Red,individual,1
Honta,SUV,4,1993,"77,935 SAR",2000,"42,757 SAR",277893,15.05,4WD,standard,JED,-3,2,Red,company,0
Fourd,suv,4,2001,"127,838 SAR",2010,"32,790 SAR",89704,6.43,4WD,standard,Madinah,4,3,White,company,0
Fourd,crossover,4,1995,,2001,"32,352 SAR",125408,3.45,2WD,standard,Dammam,6,2,Red,individual,0
