Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Geep,sedan,8,1993,"60,616 SAR",1996,"34,205 SAR",54293,3.35,2WD,standard,Dammam,12,3,White,company,0
Masda,crossover,4,2002,"74,511 SAR",2006,"39,466 SAR",142537,11.19,4WD,standard,Dhahran,4,3,White,individual,0
Wolksvagon,sedan,4,1997,"56,239 SAR",2000,"38,416 SAR",61949,13.39,2WD,standard,Dammam,6,2,Silver,individual,0
Geep,sedan,4,1999,"95,569 SAR",2006,"42,898 SAR",146948,8.31,2WD,premium,Jeddah,10,1,Silver,individual,1
Honta,suv,4,2000,"74,602 SAR",2003,"48,855 SAR",65392,7.82,2WD,standard,Jeddah,4,2,Blue,individual,1
Huendae,suv,4,2001,"76,094 SAR",2005,"40,304 SAR",170421,11.16,2WD,standard,Jeddah,11,1,Blue,individual,0
Toyoda,sedan,6,2002,"74,511 SAR",2006,"47,547 SAR",154177,15.11,4WD,standard,Makkah,7,1,Gray,individual,0
Honta,suv,4,2000,"74,602 SAR",2008,"21,149 SAR",161001,10.43,2WD,standard,Madinah,4,1,Red,individual,0
Honta,sedan,6,2005,"65,893 SAR",2008,"40,686 SAR",155851,16.67,4WD,standard,Dammam,4,2,Red,individual,0
Toyoda,sedan,4,2001,"60,875 SAR",2007,"34,653 SAR",63181,19.33,2WD,standard,Dammam,8,3,White,company,0
JournalMotors,sedan,4,1991,"69,914 SAR",1992,"47,821 SAR",23284,10.15,4WD,standard,Riyadh,5,1,White,individual,0
Fourd,sedan,6,2002,"121,702 SAR",2006,"64,803 SAR",165448,5.62,4WD,premium,Riyadh,1,1,Gray,individual,0
Shevy,suv,4,2006,"117,620 SAR",2012,"55,869 SAR",63373,6.13,2WD,standard,Jeddah,2,2,Gray,individual,0
JournalMotors,sedan,6,2003,"73,890 SAR",2006,"41,591 SAR",128596,3.32,2WD,standard,Madinah,10,2,Silver,individual,1
Nesshan,sedan,6,2003,"88,668 SAR",2006,"70,971 SAR",21905,15.26,4WD,premium,Makkah,3,1,Black,individual,1
JournalMotors,suv,4,2003,"133,003 SAR",2004,"101,082 SAR",5662,5.15,4WD,standard,Dammam,1,1,Black,individual,0
Toyoda,suv,4,2006,"100,817 SAR",2012,"49,564 SAR",282667,13.87,2WD,standard,Makkah,12,2,White,individual,0
Nesshan,sedan,8,1998,"47,803 SAR",2003,"24,664 SAR",93564,7.68,2WD,standard,Makkah,11,3,Gray,individual,1
Fourd,suv,4,2007,"167,961 SAR",2011,"84,727 SAR",91651,7.04,2WD,premium,Jeddah,7,1,Red,individual,0
Huendae,suv,8,2000,"125,332 SAR",2005,"61,588 SAR",114836,10.2,4WD,premium,Jeddah,5,1,Black,individual,0
Fourd,suv,4,1995,"94,597 SAR",2001,"40,440 SAR",132334,4.84,2WD,standard,Jeddah,8,3,Black,individual,0
Masda,suv,6,2004,"113,052 SAR",2007,"70,334 SAR",133857,7.95,2WD,premium,Riyadh,5,2,Gray,company,1
JournalMotors,suv,6,2006,"117,620 SAR",2010,"56,366 SAR",157829,3.68,2WD,standard,Riyadh,4,2,Black,individual,0
JournalMotors,sedan,4,1998,"66,925 SAR",2001,"37,765 SAR",48594,10.68,2WD,standard,Riyadh,9,1,Gray,individual,0
Fourd,sedan,4,2008,"81,581 SAR",2015,"34,875 SAR",85872,7.56,2WD,standard,Jeddah,5,3,Black,individual,0
Fourd,sedan,6,2006,"78,413 SAR",2010,"46,148 SAR",52559,4.52,2WD,standard,Dammam,3,3,White,company,1
Toyoda,sedan,4,1992,"50,937 SAR",2001,"15,815 SAR",181194,12.17,2WD,standard,Riyadh,4,2,Silver,company,0
Wolksvagon,suv,4,1995,"81,083 SAR",2000,"43,529 SAR",188962,7.17,2WD,standard,Madinah,5,1,Black,individual,1
Fourd,suv,8,1997,"98,419 SAR",2005,"25,244 SAR",182198,4.05,2WD,standard,Dammam,9,2,White,individual,0
Huendae,suv,8,2004,"80,752 SAR",2008,"50,025 SAR",51710,6.76,2WD,standard,Dammam,3,2,Red,individual,0
JournalMotors,sedan,4,2000,"69,628 SAR",2004,"35,123 SAR",208763,11.15,2WD,standard,Dhahran,2,3,Gray,individual,0
Shevy,sedan,4,1994,"74,194 SAR",2002,"21,145 SAR",61962,9.79,4WD,standard,Dhahran,2,2,Blue,individual,0
Shevy,sedan,4,2001,"99,430 SAR",2005,"55,730 SAR",37501,8.2,2WD,premium,Dammam,2,1,Brown,individual,0
Fourd,sedan,8,1998,"93,695 SAR",1999,"60,883 SAR",39234,5.59,2WD,premium,Riyadh,6,3,Red,company,0
Huendae,crossover,4,2004,"64,601 SAR",2008,"44,022 SAR",87472,18.78,2WD,standard,Madinah,2,3,Gray,individual,0
Honta,sedan,6,2004,"53,834 SAR",2007,"38,780 SAR",36664,16.48,2WD,standard,Riyadh,11,3,Red,individual,1
Toyoda,suv,6,2004,"135,663 SAR",2008,"92,047 SAR",50708,8.49,2WD,premium,Jeddah,2,2,Blue,individual,0
Shevy,suv,4,1995,"113,517 SAR",1998,"67,260 SAR",28817,6.31,4WD,standard,Makkah,10,1,Gray,individual,1
JournalMotors,crossover,4,2002,"146,043 SAR",2007,"68,177 SAR",81945,6.38,4WD,premium,Madinah,4,3,Silver,company,1
Honta,sedan,8,2003,"52,779 SAR",2007,"27,955 SAR",169542,9.3,2WD,standard,Jeddah,7,3,Silver,individual,0
Fourd,suv,8,2006,"141,144 SAR",2011,"56,477 SAR",250768,3.18,4WD,standard,Makkah,4,3,Gray,individual,0
BeEmW,sedan,4,1995,"63,065 SAR",2000,"27,968 SAR",215031,5.59,2WD,standard,Jeddah,7,1,White,company,1
Honta,sedan,4,1998,"47,803 SAR",2006,"14,907 SAR",150195,24.57,2WD,standard,Dhahran,6,2,Gray,company,0
Honta,suv,4,2005,"98,840 SAR",2006,"91,328 SAR",18826,15.69,4WD,standard,Jeddah,0,1,Black,company,0
JournalMotors,sedan,4,1997,"65,612 SAR",2000,"37,024 SAR",36002,3.39,2WD,standard,Dammam,10,3,Silver,individual,0
BeEmW,suv,4,2003,"155,170 SAR",2005,"97,118 SAR",75982,5.83,2WD,premium,Riyadh,3,4,Black,individual,0
Toyoda,suv,4,1996,"82,705 SAR",2001,"40,060 SAR",253274,9.89,2WD,standard,Riyadh,4,2,White,individual,0
Honta,suv,4,2005,"82,367 SAR",2009,"53,322 SAR",176279,15.42,2WD,standard,Madinah,3,2,Gray,individual,0
JournalMotors,suv,4,1997,"98,419 SAR",2002,"41,569 SAR",183581,7.08,2WD,standard,Dhahran,9,3,White,individual,0
Fourd,suv,4,2005,"115,313 SAR",2009,"58,024 SAR",38098,6.18,2WD,standard,Dhahran,4,4,Black,individual,1
Fourd,sedan,8,1995,"63,065 SAR",2002,"28,308 SAR",130619,6.13,2WD,standard,Riyadh,8,1,Blue,individual,1
Shevy,sedan,4,2001,"71,021 SAR",2002,"48,578 SAR",13027,10.15,2WD,standard,Riyadh,11,1,Brown,individual,0
Huendae,suv,4,1998,"71,705 SAR",2000,"51,938 SAR",35092,11.48,2WD,standard,Madinah,13,1,Black,individual,1
Masda,crossover,4,1992,"50,937 SAR",1996,"31,555 SAR",44850,13.18,2WD,standard,Dammam,1,2,Blue,company,0
JournalMotors,suv,4,1991,"146,821 SAR",1992,"105,446 SAR",9632,5.74,4WD,premium,Dhahran,4,2,Red,individual,1
Fourd,crossover,4,2004,"90,442 SAR",2005,"61,862 SAR",8422,4.85,2WD,standard,Riyadh,8,2,Black,individual,0
Honta,crossover,4,1993,"62,348 SAR",2000,"32,405 SAR",138102,21.97,4WD,standard,Madinah,4,2,Gray,individual,0
Fourd,crossover,4,1990,"68,544 SAR",1994,"38,418 SAR",78378,3.45,2WD,standard,Dhahran,3,1,Gray,company,0
Wolksvagon,crossover,4,2007,"82,266 SAR",2008,"64,710 SAR",34438,12.3,2WD,standard,Riyadh,6,1,Gray,individual,0
Shevy,suv,4,2005,"138,376 SAR",2006,"105,165 SAR",19230,8.66,4WD,standard,Dammam,3,2,Blue,individual,0
Toyoda,sedan,6,2003,"63,334 SAR",2008,"34,086 SAR",55643,14.08,2WD,standard,Dammam,6,2,Gray,individual,0
Shevy,sedan,4,1998,"80,310 SAR",2003,"39,673 SAR",41049,3.64,4WD,standard,Riyadh,3,3,White,individual,0
JournalMotors,sedan,4,2003,"103,447 SAR",2005,"61,338 SAR",23000,7.04,2WD,premium,Dhahran,5,4,Black,individual,0
Nesshan,crossover,4,2007,"68,555 SAR",2014,"35,631 SAR",63775,16.27,2WD,standard,Riyadh,7,1,Silver,individual,0
Masda,suv,4,1997,"70,299 SAR",2004,"33,216 SAR",127118,6.22,2WD,standard,Jeddah,8,3,Silver,individual,0
Shevy,sedan,4,1999,"68,263 SAR",2002,"40,446 SAR",49467,7.77,2WD,standard,Jeddah,6,1,Red,company,1
JournalMotors,sedan,6,1995,"63,065 SAR",2000,"27,968 SAR",202931,10.15,2WD,standard,Jeddah,7,1,Silver,individual,1
Huendae,sedan,4,2000,"49,734 SAR",2005,"25,539 SAR",233782,20.59,2WD,standard,Madinah,7,1,Black,individual,0
Fourd,sedan,8,2006,"109,778 SAR",2009,"55,907 SAR",128430,3.81,2WD,premium,Riyadh,7,4,Gray,individual,0
Toyoda,suv,4,1994,"79,493 SAR",1999,"42,783 SAR",45748,8.09,2WD,standard,Makkah,6,3,Gray,company,0
Fourd,sedan,8,2003,"103,447 SAR",2008,"45,992 SAR",95740,4.18,2WD,premium,Dammam,5,2,Silver,company,0
Honta,sedan,4,1995,"54,055 SAR",2003,"18,683 SAR",281564,20.91,4WD,standard,Madinah,3,2,Gray,individual,1
Shevy,sedan,4,2002,"86,930 SAR",2007,"38,649 SAR",97650,11.07,4WD,standard,Makkah,10,2,White,individual,0
Toyoda,suv,4,2007,"102,833 SAR",2009,"82,011 SAR",98278,11.45,2WD,standard,Riyadh,3,2,Red,company,0
Fourd,suv,4,2001,"178,974 SAR",2007,"89,263 SAR",137385,6.01,4WD,premium,Madinah,3,1,Blue,company,1
Huendae,suv,8,1997,"84,359 SAR",2002,"45,944 SAR",215707,5.68,4WD,standard,Dhahran,2,3,Black,individual,1
JournalMotors,suv,4,1998,"100,387 SAR",2001,"56,506 SAR",70513,6.25,2WD,standard,Dhahran,5,4,Gray,individual,1
JournalMotors,sedan,8,1998,"66,925 SAR",2002,"33,760 SAR",83078,4.1,2WD,standard,Riyadh,11,2,Gray,company,0
Shevy,sedan,8,1996,"64,326 SAR",2004,"16,499 SAR",143844,4.06,2WD,standard,Dammam,9,3,Red,individual,0
Huendae,suv,4,2000,"74,602 SAR",2006,"35,249 SAR",125406,11.23,2WD,standard,Riyadh,5,2,Silver,company,0
Nesshan,sedan,8,1996,"45,947 SAR",2003,"24,061 SAR",66642,10.33,2WD,standard,Dhahran,2,4,Brown,company,1
JournalMotors,suv,6,2006,"141,144 SAR",2008,"92,499 SAR",40363,3.12,4WD,standard,Makkah,6,2,Black,individual,1
Shevy,suv,4,2003,"110,836 SAR",2011,"30,008 SAR",378984,4.86,2WD,standard,Dammam,3,2,Blue,individual,0
Huendae,suv,6,1996,"68,921 SAR",2002,"32,565 SAR",139360,8.39,2WD,standard,Dammam,8,3,White,individual,0
Nesshan,crossover,4,1999,"58,511 SAR",2003,"35,795 SAR",155806,21.08,2WD,standard,Dhahran,4,2,Gray,individual,1
Shevy,sedan,4,2005,"76,875 SAR",2012,"36,515 SAR",173222,8.73,2WD,standard,Riyadh,3,1,Gray,individual,0
Fourd,suv,8,2000,"104,443 SAR",2005,"46,435 SAR",121097,3.83,2WD,standard,Dhahran,7,3,Red,individual,0
Mercetes,suv,4,2004,"113,052 SAR",2009,"50,262 SAR",111047,8.36,2WD,standard,Jeddah,8,2,Blue,individual,0
Huendae,suv,4,1998,"100,387 SAR",2001,"65,741 SAR",25669,12.37,2WD,premium,Makkah,12,1,Black,individual,1
Huendae,sedan,4,2007,"57,129 SAR",2015,"17,815 SAR",170419,22.23,2WD,standard,Madinah,5,3,White,individual,0
Toyoda,sedan,8,2000,"71,618 SAR",2007,"38,915 SAR",100738,9.51,4WD,standard,Riyadh,9,1,White,individual,1
Fourd,sedan,6,1997,"65,612 SAR",2004,"29,451 SAR",79109,8.05,2WD,standard,Dammam,4,3,Blue,company,1
JournalMotors,sedan,4,2000,"97,480 SAR",2007,"39,589 SAR",231009,13.17,2WD,premium,Madinah,12,1,Black,individual,0
Toyoda,suv,8,1994,"95,392 SAR",1999,"51,339 SAR",113197,6.48,4WD,standard,Riyadh,6,2,Gray,company,0
Shevy,crossover,6,2000,"100,265 SAR",2005,"42,348 SAR",206782,4.63,4WD,standard,Makkah,9,2,White,individual,0
Wolksvagon,crossover,4,1996,"66,164 SAR",1999,"45,083 SAR",138743,11.0,2WD,standard,Riyadh,12,2,White,individual,1
Toyoda,sedan,6,2002,"62,093 SAR",2007,"35,275 SAR",52069,14.93,2WD,standard,Dhahran,1,4,Black,individual,0
Huendae,sedan,4,2008,"58,272 SAR",2012,"37,525 SAR",50519,17.83,2WD,standard,Jeddah,8,1,White,individual,1
Nesshan,sedan,4,2000,"59,681 SAR",2004,"36,972 SAR",25798,14.3,4WD,standard,Dhahran,1,3,Black,company,0
JournalMotors,suv,8,1996,"115,787 SAR",1999,"65,338 SAR",63527,4.64,4WD,standard,Riyadh,8,3,Black,individual,0
Huendae,sedan,4,2001,"50,729 SAR",2006,"23,681 SAR",184971,14.72,2WD,standard,Jeddah,7,1,Black,company,0
Toyoda,crossover,8,2007,"98,720 SAR",2012,"53,131 SAR",50050,8.96,4WD,standard,Makkah,5,1,Blue,individual,0
JournalMotors,sedan,6,2000,"69,628 SAR",2005,"30,956 SAR",85502,7.57,2WD,standard,Madinah,7,2,Blue,individual,0
Shevy,sedan,4,2006,"78,413 SAR",2008,"48,941 SAR",45763,7.49,2WD,standard,Makkah,4,1,Red,individual,0
Fourd,sedan,4,2004,"75,368 SAR",2009,"37,231 SAR",46085,5.88,2WD,standard,Dammam,3,1,Silver,individual,0
Huendae,suv,6,2009,"106,988 SAR",2018,"30,331 SAR",122327,7.67,4WD,standard,Madinah,8,2,Gray,individual,0
Honta,crossover,4,1998,"57,364 SAR",1998,"42,933 SAR",982,16.95,2WD,standard,Dammam,4,1,Red,company,0
Fourd,crossover,8,1997,"132,275 SAR",1999,"82,559 SAR",23903,1.8,4WD,premium,Riyadh,9,1,Red,individual,0
Fourd,crossover,4,2002,"86,930 SAR",2004,"54,121 SAR",75072,4.13,2WD,standard,Madinah,5,1,White,individual,1
Masda,sedan,4,2005,"65,893 SAR",2012,"32,691 SAR",125578,14.55,4WD,standard,Dammam,13,2,Black,individual,1
Fourd,suv,4,2005,"115,313 SAR",2010,"51,268 SAR",99431,4.78,2WD,standard,Riyadh,5,2,White,individual,0
Shevy,suv,4,1999,"102,395 SAR",2007,"26,198 SAR",103992,4.69,2WD,standard,Riyadh,6,4,White,individual,1
Shevy,suv,8,2005,"115,313 SAR",2011,"54,773 SAR",49166,2.55,2WD,standard,Madinah,2,3,White,individual,0
Wolksvagon,crossover,6,2005,"79,072 SAR",2007,"62,729 SAR",25434,7.51,2WD,standard,Dammam,7,2,White,individual,1
Honta,sedan,8,2003,"63,334 SAR",2006,"39,501 SAR",25217,10.09,4WD,standard,Riyadh,5,2,Gray,company,0
Honta,sedan,6,2000,"49,734 SAR",2006,"24,674 SAR",35773,12.12,2WD,standard,Jeddah,12,1,White,company,1
Fourd,suv,4,2005,"115,313 SAR",2006,"74,930 SAR",39841,5.05,2WD,standard,Dhahran,6,2,Black,individual,0
JournalMotors,suv,4,1998,"100,387 SAR",2000,"62,656 SAR",19819,3.47,2WD,standard,Jeddah,5,3,White,individual,0
JournalMotors,sedan,6,2002,"86,930 SAR",2007,"38,649 SAR",105723,8.97,4WD,standard,Riyadh,8,3,Silver,individual,0
Fourd,crossover,4,2007,"95,978 SAR",2011,"48,416 SAR",35838,8.96,2WD,standard,Riyadh,4,3,White,individual,0
JournalMotors,suv,4,1994,"111,291 SAR",1998,"62,378 SAR",32089,5.66,4WD,standard,Makkah,2,2,Brown,individual,0
Honta,sedan,6,2005,"65,893 SAR",2011,"32,535 SAR",244066,17.1,4WD,standard,Dhahran,4,3,Silver,individual,0
Huendae,suv,4,2004,"96,902 SAR",2005,"80,583 SAR",10629,17.97,4WD,standard,Jeddah,5,3,Red,individual,0
Fourd,suv,8,2000,"104,443 SAR",2008,"26,722 SAR",353328,3.52,2WD,standard,Jeddah,8,1,Gray,individual,1
Fourd,sedan,6,2002,"101,418 SAR",2007,"45,090 SAR",92064,8.47,2WD,premium,Dammam,8,2,White,company,0
Shevy,suv,4,2001,"127,838 SAR",2009,"31,150 SAR",396410,4.29,4WD,standard,Dhahran,7,1,Silver,company,0
Shevy,sedan,4,1996,"64,326 SAR",2003,"27,499 SAR",135250,8.7,2WD,standard,Dhahran,10,1,Gray,individual,0
Toyoda,sedan,4,2003,"63,334 SAR",2008,"32,382 SAR",46977,14.65,2WD,standard,Madinah,9,4,White,individual,0
Masda,suv,4,2002,"77,616 SAR",2007,"38,140 SAR",91929,10.51,2WD,standard,Makkah,7,3,Red,individual,0
Masda,sedan,4,2004,"64,601 SAR",2010,"30,523 SAR",130994,14.3,4WD,standard,Dammam,11,1,Silver,individual,0
BeEmW,suv,4,2003,"110,836 SAR",2009,"47,382 SAR",77179,5.15,2WD,standard,Riyadh,7,2,White,company,0
Shevy,suv,4,2000,"104,443 SAR",2004,"47,549 SAR",126135,2.44,2WD,standard,Makkah,4,4,Silver,individual,0
Wolksvagon,crossover,4,2004,"108,530 SAR",2010,"56,023 SAR",244328,13.51,2WD,premium,Dammam,4,2,White,company,1
Toyoda,sedan,4,1994,"52,995 SAR",2000,"30,167 SAR",130189,16.81,2WD,standard,Jeddah,9,1,Black,individual,0
Masda,sedan,6,1998,"47,803 SAR",2006,"14,161 SAR",148350,15.19,2WD,standard,Makkah,12,4,Gray,individual,0
Nesshan,sedan,4,2009,"83,213 SAR",2012,"54,235 SAR",58866,19.23,2WD,premium,Dhahran,14,4,Black,individual,0
Masda,sedan,4,2006,"56,009 SAR",2014,"15,878 SAR",88200,13.24,2WD,standard,Madinah,6,3,Black,individual,0
Toyoda,crossover,4,2004,"77,522 SAR",2009,"53,543 SAR",67677,15.58,2WD,standard,Madinah,2,2,White,individual,1
Geep,suv,4,1996,"135,085 SAR",2000,"75,715 SAR",71790,4.76,2WD,premium,Dammam,3,3,Brown,company,0
Nesshan,sedan,6,2001,"50,729 SAR",2007,"26,366 SAR",143780,16.28,2WD,standard,Madinah,7,3,White,individual,0
JournalMotors,suv,4,2004,"113,052 SAR",2007,"63,795 SAR",59002,4.58,2WD,standard,Dhahran,6,2,White,individual,0
Shevy,sedan,8,2004,"75,368 SAR",2008,"38,019 SAR",73329,3.09,2WD,standard,Riyadh,12,2,Blue,individual,0
Nesshan,sedan,4,2002,"51,744 SAR",2009,"26,893 SAR",165023,23.39,2WD,standard,Madinah,7,2,Silver,company,0
Shevy,sedan,6,2006,"109,778 SAR",2013,"54,751 SAR",108989,6.6,2WD,premium,Dammam,0,1,Blue,individual,1
JournalMotors,suv,8,2000,"104,443 SAR",2000,"64,295 SAR",824,2.0,2WD,standard,Dammam,7,3,White,individual,0
Toyoda,sedan,6,1996,"55,136 SAR",2001,"32,560 SAR",219572,15.08,2WD,standard,Makkah,10,2,Gray,individual,1
JournalMotors,suv,8,1997,"137,787 SAR",2003,"58,756 SAR",269998,5.33,2WD,premium,Dhahran,8,2,Gray,individual,1
Fourd,sedan,4,2008,"97,897 SAR",2013,"41,348 SAR",207507,5.17,4WD,standard,Jeddah,9,2,Blue,company,0
Honta,crossover,4,2004,"64,601 SAR",2010,"35,441 SAR",280923,15.32,2WD,standard,Dhahran,3,1,White,individual,0
Nesshan,suv,4,2005,"115,313 SAR",2009,"70,722 SAR",98051,16.1,2WD,premium,Riyadh,4,1,Silver,individual,0
Nesshan,sedan,6,1996,"64,326 SAR",1997,"54,033 SAR",21648,10.02,2WD,premium,Makkah,3,2,Silver,individual,0
Toyoda,sedan,6,1998,"96,372 SAR",2005,"58,184 SAR",87698,14.87,4WD,premium,Makkah,3,3,Black,individual,1
Honta,crossover,4,2004,"90,442 SAR",2005,"64,955 SAR",6259,13.75,2WD,premium,Dhahran,6,4,Red,individual,0
JournalMotors,sedan,4,1998,"66,925 SAR",2001,"35,877 SAR",129881,6.5,2WD,standard,Dhahran,4,2,Black,individual,0
Mercetes,crossover,4,2006,"112,915 SAR",2011,"50,202 SAR",76375,5.92,4WD,standard,Riyadh,6,3,Brown,company,0
Shevy,sedan,6,2000,"83,554 SAR",2007,"35,719 SAR",137839,3.6,4WD,standard,Dammam,7,3,Black,company,0
Shevy,crossover,4,2004,"108,530 SAR",2007,"71,450 SAR",65935,8.0,4WD,standard,Jeddah,3,2,White,individual,1
Fourd,suv,4,2001,"106,532 SAR",2006,"47,364 SAR",46285,4.29,2WD,standard,Dhahran,7,1,Gray,company,0
Geep,suv,4,2007,"119,972 SAR",2010,"75,222 SAR",60532,4.34,2WD,standard,Jeddah,3,2,Black,company,0
Shevy,suv,6,2003,"133,003 SAR",2006,"87,562 SAR",52196,4.34,4WD,standard,Madinah,3,2,Black,company,1
Toyoda,crossover,4,2000,"71,618 SAR",2007,"40,768 SAR",82542,16.88,2WD,standard,Dhahran,13,2,Gray,individual,0
Huendae,suv,8,2004,"113,052 SAR",2008,"62,874 SAR",70432,7.93,2WD,premium,Dhahran,6,4,White,individual,1
Honta,suv,8,2006,"141,144 SAR",2010,"78,694 SAR",43643,5.42,4WD,premium,Jeddah,4,2,White,company,0
Geep,suv,4,1998,"140,542 SAR",2004,"57,077 SAR",241356,6.99,2WD,premium,Dammam,6,1,Gray,individual,0
Nesshan,sedan,4,2000,"59,681 SAR",2006,"34,465 SAR",43580,19.28,4WD,standard,Dhahran,1,2,White,individual,0
Fourd,sedan,8,2007,"95,978 SAR",2015,"25,986 SAR",314747,2.44,4WD,standard,Madinah,1,2,Blue,company,0
Fourd,suv,6,2002,"108,662 SAR",2009,"51,485 SAR",334043,4.41,2WD,standard,Makkah,2,3,Silver,individual,1
Fourd,suv,6,2000,"104,443 SAR",2007,"42,416 SAR",274702,4.12,2WD,standard,Jeddah,9,2,Silver,individual,0
Fourd,sedan,4,1996,"90,056 SAR",1998,"53,398 SAR",78552,8.49,2WD,premium,Dammam,7,2,Red,individual,0
Shevy,sedan,4,1999,"81,916 SAR",2002,"46,225 SAR",59596,9.44,4WD,standard,Dhahran,4,1,Red,individual,0
Mercetes,suv,8,2000,"146,220 SAR",2005,"68,621 SAR",189364,1.58,2WD,premium,Makkah,2,1,Silver,individual,0
Toyoda,crossover,6,2009,"85,590 SAR",2014,"48,623 SAR",225984,10.1,2WD,standard,Jeddah,1,3,Red,company,0
Masda,suv,4,2004,"80,752 SAR",2013,"22,835 SAR",311745,14.03,2WD,standard,Dammam,4,2,Red,individual,1
Fourd,suv,4,2006,"141,144 SAR",2015,"36,112 SAR",404546,6.68,4WD,standard,Riyadh,6,1,Gray,individual,1
Honta,suv,6,1999,"73,139 SAR",2003,"45,309 SAR",36382,8.03,2WD,standard,Jeddah,3,2,White,company,0
Fourd,sedan,4,2003,"73,890 SAR",2008,"38,326 SAR",99794,8.55,2WD,standard,Riyadh,3,1,Silver,individual,1
JournalMotors,suv,4,2001,"127,838 SAR",2008,"54,650 SAR",132063,7.44,4WD,standard,Jeddah,8,2,White,individual,0
Honta,suv,4,2001,"76,094 SAR",2006,"37,392 SAR",96316,14.76,2WD,standard,Dammam,6,2,Black,company,0
Nesshan,sedan,4,1999,"48,759 SAR",2005,"28,158 SAR",78918,25.06,2WD,standard,Makkah,3,3,White,individual,0
Masda,sedan,6,2000,"59,681 SAR",2006,"31,332 SAR",59180,14.87,4WD,standard,Madinah,3,3,White,individual,0
Shevy,suv,6,1998,"100,387 SAR",2002,"45,702 SAR",155834,2.31,2WD,standard,Dhahran,5,4,Blue,individual,0
Honta,sedan,6,2006,"67,211 SAR",2010,"41,220 SAR",91144,19.39,4WD,standard,Riyadh,5,2,Red,individual,0
Fourd,sedan,4,2002,"86,930 SAR",2009,"37,069 SAR",243233,7.17,4WD,standard,Jeddah,8,3,Silver,individual,1
Toyoda,suv,4,2004,"96,902 SAR",2010,"50,021 SAR",261669,8.42,2WD,standard,Makkah,9,1,Black,individual,1
BeEmW,crossover,4,2005,"92,251 SAR",2006,"66,254 SAR",20549,4.92,2WD,standard,Dhahran,5,3,Black,individual,1
JournalMotors,sedan,6,1995,"88,291 SAR",2002,"37,744 SAR",166849,6.1,2WD,premium,Makkah,7,2,Black,individual,0
Honta,suv,6,2004,"96,902 SAR",2008,"54,027 SAR",40674,12.52,4WD,standard,Makkah,4,2,Gray,individual,0
Mercetes,suv,4,2005,"193,727 SAR",2013,"47,206 SAR",348935,5.58,4WD,premium,Madinah,7,1,White,individual,0
Toyoda,crossover,8,1998,"68,837 SAR",2000,"49,409 SAR",89224,7.83,2WD,standard,Madinah,5,2,White,individual,0
Shevy,crossover,6,2001,"119,316 SAR",2002,"81,408 SAR",46267,2.97,2WD,premium,Makkah,6,1,Black,individual,1
JournalMotors,suv,4,1996,"96,489 SAR",2002,"43,311 SAR",111989,6.12,2WD,standard,Madinah,8,2,Blue,individual,1
Shevy,sedan,6,2003,"73,890 SAR",2011,"22,111 SAR",142454,6.96,2WD,standard,Jeddah,3,3,Silver,individual,1
Shevy,crossover,4,1993,"72,739 SAR",1999,"31,095 SAR",106726,8.44,2WD,standard,Madinah,9,3,Black,individual,0
Nesshan,suv,4,1997,"84,359 SAR",1997,"60,267 SAR",802,13.27,4WD,standard,Jeddah,8,1,Red,individual,1
Honta,sedan,4,1998,"80,310 SAR",2000,"60,942 SAR",21786,27.62,4WD,premium,Riyadh,10,2,Silver,individual,0
Honta,sedan,4,2007,"57,129 SAR",2013,"28,208 SAR",207289,19.71,2WD,standard,Dammam,10,2,Gray,individual,0
Huendae,suv,4,2002,"77,616 SAR",2005,"50,829 SAR",41350,8.06,2WD,standard,Makkah,5,2,White,individual,1
JournalMotors,crossover,6,1997,"78,735 SAR",1999,"51,599 SAR",44774,6.01,2WD,standard,Jeddah,5,2,Black,individual,1
Fourd,suv,4,2000,"104,443 SAR",2006,"44,649 SAR",51460,6.44,2WD,standard,Dammam,5,2,Red,individual,0
JournalMotors,suv,6,2003,"110,836 SAR",2008,"49,154 SAR",105547,6.52,2WD,standard,Madinah,14,4,Silver,individual,1
Toyoda,sedan,4,2004,"64,601 SAR",2009,"36,332 SAR",241729,16.85,2WD,standard,Riyadh,8,2,Black,company,0
Shevy,sedan,8,2007,"79,981 SAR",2012,"39,411 SAR",196207,4.78,2WD,standard,Riyadh,1,2,Black,individual,1
Shevy,suv,6,1994,"155,807 SAR",2001,"63,277 SAR",288961,3.49,4WD,premium,Madinah,10,1,Red,company,0
Honta,suv,8,2005,"98,840 SAR",2009,"52,352 SAR",190875,9.18,4WD,standard,Jeddah,6,1,Blue,individual,0
Fourd,sedan,4,2003,"73,890 SAR",2006,"43,780 SAR",65537,7.05,2WD,standard,Madinah,4,1,Black,individual,1
Fourd,crossover,4,1998,"96,372 SAR",2002,"46,184 SAR",168996,9.29,4WD,standard,Riyadh,14,3,White,individual,0
Geep,sedan,6,1996,"64,326 SAR",1998,"40,149 SAR",38717,5.66,2WD,standard,Dammam,4,3,Black,company,0
Toyoda,sedan,4,2003,"106,402 SAR",2008,"62,992 SAR",50964,16.75,4WD,premium,Jeddah,4,1,Gray,individual,0
JournalMotors,suv,4,2002,"152,128 SAR",2010,"37,069 SAR",264531,3.9,2WD,premium,Makkah,6,2,Gray,individual,0
